0.000000e+00 3.000000e-01 2.000000e-01 1.000000e+00 2.000000e+00
6.300000e-02 3.153830e-01 2.510953e-01 2.755785e-01 9.148394e-01
6.400000e-02 3.156362e-01 2.520120e-01 2.754713e-01 9.185389e-01
6.500000e-02 3.158896e-01 2.529324e-01 2.753639e-01 9.222556e-01
6.600000e-02 3.161434e-01 2.538565e-01 2.752562e-01 9.259898e-01
6.700000e-02 3.163975e-01 2.547844e-01 2.751482e-01 9.297414e-01
6.800000e-02 3.166520e-01 2.557160e-01 2.750400e-01 9.335105e-01
6.900000e-02 3.169068e-01 2.566515e-01 2.749315e-01 9.372974e-01
7.000000e-02 3.171619e-01 2.575907e-01 2.748228e-01 9.411020e-01
7.100000e-02 3.174173e-01 2.585337e-01 2.747138e-01 9.449245e-01
7.200000e-02 3.176730e-01 2.594805e-01 2.746045e-01 9.487650e-01
7.300000e-02 3.179291e-01 2.604312e-01 2.744950e-01 9.526236e-01
7.400000e-02 3.181855e-01 2.613858e-01 2.743852e-01 9.565003e-01
7.500000e-02 3.184423e-01 2.623442e-01 2.742751e-01 9.603953e-01
7.600000e-02 3.186994e-01 2.633066e-01 2.741648e-01 9.643087e-01
7.700000e-02 3.189568e-01 2.642729e-01 2.740542e-01 9.682406e-01
7.800000e-02 3.192145e-01 2.652431e-01 2.739434e-01 9.721911e-01
7.900000e-02 3.194726e-01 2.662173e-01 2.738323e-01 9.761603e-01
8.000000e-02 3.197310e-01 2.671954e-01 2.737209e-01 9.801483e-01
8.100000e-02 3.199898e-01 2.681776e-01 2.736092e-01 9.841552e-01
8.200000e-02 3.202488e-01 2.691638e-01 2.734973e-01 9.881812e-01
8.300000e-02 3.205083e-01 2.701540e-01 2.733851e-01 9.922263e-01
8.400000e-02 3.207680e-01 2.711482e-01 2.732726e-01 9.962906e-01
8.500000e-02 3.210281e-01 2.721466e-01 2.731598e-01 1.000374e+00
8.600000e-02 3.212886e-01 2.731490e-01 2.730468e-01 1.004477e+00
8.700000e-02 3.215494e-01 2.741556e-01 2.729335e-01 1.008600e+00
8.800000e-02 3.218105e-01 2.751662e-01 2.728199e-01 1.012743e+00
8.900000e-02 3.220720e-01 2.761811e-01 2.727061e-01 1.016905e+00
9.000000e-02 3.223338e-01 2.772001e-01 2.725919e-01 1.021087e+00
9.100000e-02 3.225960e-01 2.782233e-01 2.724775e-01 1.025289e+00
9.200000e-02 3.228585e-01 2.792507e-01 2.723628e-01 1.029512e+00
9.300000e-02 3.231213e-01 2.802823e-01 2.722478e-01 1.033754e+00
9.400000e-02 3.233845e-01 2.813182e-01 2.721326e-01 1.038017e+00
9.500000e-02 3.236481e-01 2.823584e-01 2.720170e-01 1.042301e+00
9.600000e-02 3.239120e-01 2.834028e-01 2.719012e-01 1.046605e+00
9.700000e-02 3.241763e-01 2.844516e-01 2.717851e-01 1.050930e+00
9.800000e-02 3.244409e-01 2.855047e-01 2.716686e-01 1.055276e+00
9.900000e-02 3.247058e-01 2.865622e-01 2.715519e-01 1.059643e+00
1.000000e-01 3.249712e-01 2.876240e-01 2.714349e-01 1.064030e+00
1.010000e-01 3.252368e-01 2.886903e-01 2.713177e-01 1.068440e+00
1.020000e-01 3.255029e-01 2.897609e-01 2.712001e-01 1.072870e+00
1.030000e-01 3.257692e-01 2.908360e-01 2.710822e-01 1.077322e+00
1.040000e-01 3.260360e-01 2.919156e-01 2.709641e-01 1.081796e+00
1.050000e-01 3.263031e-01 2.929996e-01 2.708456e-01 1.086291e+00
1.060000e-01 3.265706e-01 2.940882e-01 2.707268e-01 1.090809e+00
1.070000e-01 3.268384e-01 2.951813e-01 2.706078e-01 1.095348e+00
1.080000e-01 3.271066e-01 2.962789e-01 2.704884e-01 1.099909e+00
1.090000e-01 3.273751e-01 2.973811e-01 2.703688e-01 1.104493e+00
1.100000e-01 3.276440e-01 2.984879e-01 2.702488e-01 1.109099e+00
1.110000e-01 3.279133e-01 2.995993e-01 2.701285e-01 1.113728e+00
1.120000e-01 3.281829e-01 3.007154e-01 2.700080e-01 1.118379e+00
1.130000e-01 3.284530e-01 3.018361e-01 2.698871e-01 1.123053e+00
1.140000e-01 3.287233e-01 3.029615e-01 2.697659e-01 1.127750e+00
1.150000e-01 3.289941e-01 3.040916e-01 2.696444e-01 1.132471e+00
1.160000e-01 3.292652e-01 3.052265e-01 2.695226e-01 1.137214e+00
1.170000e-01 3.295367e-01 3.063661e-01 2.694005e-01 1.141981e+00
1.180000e-01 3.298086e-01 3.075105e-01 2.692781e-01 1.146771e+00
1.190000e-01 3.300808e-01 3.086597e-01 2.691554e-01 1.151585e+00
1.200000e-01 3.303534e-01 3.098137e-01 2.690324e-01 1.156423e+00
1.210000e-01 3.306264e-01 3.109725e-01 2.689090e-01 1.161285e+00
1.220000e-01 3.308998e-01 3.121363e-01 2.687853e-01 1.166170e+00
1.230000e-01 3.311735e-01 3.133049e-01 2.686613e-01 1.171080e+00
1.240000e-01 3.314476e-01 3.144785e-01 2.685370e-01 1.176015e+00
1.250000e-01 3.317221e-01 3.156570e-01 2.684124e-01 1.180974e+00
1.260000e-01 3.319970e-01 3.168404e-01 2.682874e-01 1.185957e+00
1.270000e-01 3.322723e-01 3.180289e-01 2.681622e-01 1.190966e+00
1.280000e-01 3.325479e-01 3.192224e-01 2.680366e-01 1.195999e+00
1.290000e-01 3.328239e-01 3.204209e-01 2.679107e-01 1.201058e+00
1.300000e-01 3.331004e-01 3.216245e-01 2.677844e-01 1.206142e+00
1.310000e-01 3.333772e-01 3.228332e-01 2.676578e-01 1.211251e+00
1.320000e-01 3.336544e-01 3.240471e-01 2.675309e-01 1.216386e+00
1.330000e-01 3.339319e-01 3.252660e-01 2.674037e-01 1.221546e+00
1.340000e-01 3.342099e-01 3.264902e-01 2.672761e-01 1.226733e+00
1.350000e-01 3.344883e-01 3.277195e-01 2.671482e-01 1.231946e+00
1.360000e-01 3.347670e-01 3.289541e-01 2.670200e-01 1.237185e+00
1.370000e-01 3.350462e-01 3.301939e-01 2.668914e-01 1.242450e+00
1.380000e-01 3.353257e-01 3.314390e-01 2.667625e-01 1.247742e+00
1.390000e-01 3.356057e-01 3.326894e-01 2.666332e-01 1.253060e+00
1.400000e-01 3.358860e-01 3.339452e-01 2.665036e-01 1.258406e+00
1.410000e-01 3.361667e-01 3.352063e-01 2.663737e-01 1.263779e+00
1.420000e-01 3.364479e-01 3.364728e-01 2.662434e-01 1.269179e+00
1.430000e-01 3.367294e-01 3.377447e-01 2.661128e-01 1.274606e+00
1.440000e-01 3.370113e-01 3.390220e-01 2.659818e-01 1.280061e+00
1.450000e-01 3.372937e-01 3.403048e-01 2.658505e-01 1.285543e+00
1.460000e-01 3.375764e-01 3.415931e-01 2.657189e-01 1.291054e+00
1.470000e-01 3.378596e-01 3.428870e-01 2.655869e-01 1.296593e+00
1.480000e-01 3.381431e-01 3.441863e-01 2.654545e-01 1.302160e+00
1.490000e-01 3.384271e-01 3.454913e-01 2.653218e-01 1.307755e+00
1.500000e-01 3.387115e-01 3.468019e-01 2.651887e-01 1.313379e+00
1.510000e-01 3.389963e-01 3.481181e-01 2.650553e-01 1.319032e+00
1.520000e-01 3.392815e-01 3.494400e-01 2.649215e-01 1.324714e+00
1.530000e-01 3.395671e-01 3.507676e-01 2.647873e-01 1.330425e+00
1.540000e-01 3.398531e-01 3.521009e-01 2.646528e-01 1.336166e+00
1.550000e-01 3.401395e-01 3.534399e-01 2.645180e-01 1.341936e+00
1.560000e-01 3.404264e-01 3.547848e-01 2.643827e-01 1.347736e+00
1.570000e-01 3.407137e-01 3.561354e-01 2.642471e-01 1.353566e+00
1.580000e-01 3.410014e-01 3.574919e-01 2.641112e-01 1.359426e+00
1.590000e-01 3.412895e-01 3.588543e-01 2.639748e-01 1.365317e+00
1.600000e-01 3.415780e-01 3.602226e-01 2.638381e-01 1.371238e+00
1.610000e-01 3.418670e-01 3.615968e-01 2.637010e-01 1.377189e+00
1.620000e-01 3.421564e-01 3.629770e-01 2.635636e-01 1.383172e+00
1.630000e-01 3.424462e-01 3.643632e-01 2.634258e-01 1.389186e+00
1.640000e-01 3.427364e-01 3.657554e-01 2.632876e-01 1.395231e+00
1.650000e-01 3.430271e-01 3.671537e-01 2.631490e-01 1.401308e+00
1.660000e-01 3.433182e-01 3.685581e-01 2.630100e-01 1.407417e+00
1.670000e-01 3.436097e-01 3.699686e-01 2.628707e-01 1.413557e+00
1.680000e-01 3.439017e-01 3.713852e-01 2.627310e-01 1.419730e+00
1.690000e-01 3.441941e-01 3.728081e-01 2.625908e-01 1.425935e+00
1.700000e-01 3.444869e-01 3.742371e-01 2.624503e-01 1.432173e+00
1.710000e-01 3.447802e-01 3.756724e-01 2.623095e-01 1.438443e+00
1.720000e-01 3.450739e-01 3.771140e-01 2.621682e-01 1.444747e+00
1.730000e-01 3.453681e-01 3.785620e-01 2.620265e-01 1.451084e+00
1.740000e-01 3.456627e-01 3.800162e-01 2.618845e-01 1.457454e+00
1.750000e-01 3.459577e-01 3.814769e-01 2.617420e-01 1.463858e+00
1.760000e-01 3.462532e-01 3.829440e-01 2.615991e-01 1.470296e+00
1.770000e-01 3.465491e-01 3.844175e-01 2.614559e-01 1.476768e+00
1.780000e-01 3.468455e-01 3.858976e-01 2.613122e-01 1.483275e+00
1.790000e-01 3.471423e-01 3.873841e-01 2.611682e-01 1.489816e+00
1.800000e-01 3.474396e-01 3.888772e-01 2.610237e-01 1.496392e+00
1.810000e-01 3.477374e-01 3.903769e-01 2.608788e-01 1.503003e+00
1.820000e-01 3.480355e-01 3.918833e-01 2.607336e-01 1.509649e+00
1.830000e-01 3.483342e-01 3.933963e-01 2.605879e-01 1.516331e+00
1.840000e-01 3.486333e-01 3.949160e-01 2.604418e-01 1.523049e+00
1.850000e-01 3.489328e-01 3.964424e-01 2.602953e-01 1.529803e+00
1.860000e-01 3.492328e-01 3.979756e-01 2.601484e-01 1.536593e+00
1.870000e-01 3.495333e-01 3.995156e-01 2.600010e-01 1.543419e+00
1.880000e-01 3.498342e-01 4.010625e-01 2.598532e-01 1.550283e+00
1.890000e-01 3.501356e-01 4.026162e-01 2.597051e-01 1.557183e+00
1.900000e-01 3.504375e-01 4.041769e-01 2.595565e-01 1.564121e+00
1.910000e-01 3.507398e-01 4.057445e-01 2.594074e-01 1.571096e+00
1.920000e-01 3.510426e-01 4.073191e-01 2.592580e-01 1.578109e+00
1.930000e-01 3.513459e-01 4.089008e-01 2.591081e-01 1.585160e+00
1.940000e-01 3.516497e-01 4.104895e-01 2.589578e-01 1.592249e+00
1.950000e-01 3.519539e-01 4.120853e-01 2.588070e-01 1.599377e+00
1.960000e-01 3.522586e-01 4.136883e-01 2.586558e-01 1.606544e+00
1.970000e-01 3.525637e-01 4.152984e-01 2.585042e-01 1.613750e+00
1.980000e-01 3.528694e-01 4.169158e-01 2.583521e-01 1.620996e+00
1.990000e-01 3.531755e-01 4.185405e-01 2.581996e-01 1.628281e+00
2.000000e-01 3.534821e-01 4.201724e-01 2.580467e-01 1.635606e+00
2.010000e-01 3.537892e-01 4.218117e-01 2.578933e-01 1.642971e+00
2.020000e-01 3.540968e-01 4.234584e-01 2.577394e-01 1.650377e+00
2.030000e-01 3.544049e-01 4.251125e-01 2.575851e-01 1.657823e+00
2.040000e-01 3.547134e-01 4.267741e-01 2.574304e-01 1.665311e+00
2.050000e-01 3.550225e-01 4.284432e-01 2.572752e-01 1.672840e+00
2.060000e-01 3.553320e-01 4.301198e-01 2.571195e-01 1.680411e+00
2.070000e-01 3.556420e-01 4.318041e-01 2.569634e-01 1.688023e+00
2.080000e-01 3.559526e-01 4.334959e-01 2.568069e-01 1.695678e+00
2.090000e-01 3.562636e-01 4.351955e-01 2.566498e-01 1.703375e+00
2.100000e-01 3.565751e-01 4.369027e-01 2.564923e-01 1.711116e+00
2.110000e-01 3.568872e-01 4.386177e-01 2.563343e-01 1.718899e+00
2.120000e-01 3.571997e-01 4.403406e-01 2.561759e-01 1.726726e+00
2.130000e-01 3.575127e-01 4.420712e-01 2.560170e-01 1.734597e+00
2.140000e-01 3.578263e-01 4.438098e-01 2.558576e-01 1.742512e+00
2.150000e-01 3.581403e-01 4.455563e-01 2.556978e-01 1.750471e+00
2.160000e-01 3.584549e-01 4.473108e-01 2.555374e-01 1.758475e+00
2.170000e-01 3.587699e-01 4.490733e-01 2.553766e-01 1.766524e+00
2.180000e-01 3.590855e-01 4.508439e-01 2.552153e-01 1.774618e+00
2.190000e-01 3.594016e-01 4.526226e-01 2.550535e-01 1.782758e+00
2.200000e-01 3.597182e-01 4.544095e-01 2.548912e-01 1.790945e+00
2.210000e-01 3.600354e-01 4.562045e-01 2.547284e-01 1.799177e+00
2.220000e-01 3.603530e-01 4.580079e-01 2.545652e-01 1.807457e+00
2.230000e-01 3.606712e-01 4.598195e-01 2.544014e-01 1.815783e+00
2.240000e-01 3.609899e-01 4.616395e-01 2.542372e-01 1.824157e+00
2.250000e-01 3.613092e-01 4.634679e-01 2.540724e-01 1.832578e+00
2.260000e-01 3.616289e-01 4.653047e-01 2.539071e-01 1.841048e+00
2.270000e-01 3.619492e-01 4.671500e-01 2.537414e-01 1.849566e+00
2.280000e-01 3.622701e-01 4.690039e-01 2.535751e-01 1.858133e+00
2.290000e-01 3.625914e-01 4.708663e-01 2.534083e-01 1.866749e+00
2.300000e-01 3.629133e-01 4.727374e-01 2.532410e-01 1.875415e+00
2.310000e-01 3.632358e-01 4.746172e-01 2.530732e-01 1.884131e+00
2.320000e-01 3.635588e-01 4.765057e-01 2.529048e-01 1.892897e+00
2.330000e-01 3.638823e-01 4.784031e-01 2.527360e-01 1.901713e+00
2.340000e-01 3.642064e-01 4.803092e-01 2.525666e-01 1.910581e+00
2.350000e-01 3.645310e-01 4.822243e-01 2.523967e-01 1.919500e+00
2.360000e-01 3.648562e-01 4.841483e-01 2.522262e-01 1.928471e+00
2.370000e-01 3.651819e-01 4.860813e-01 2.520553e-01 1.937494e+00
2.380000e-01 3.655081e-01 4.880233e-01 2.518837e-01 1.946570e+00
2.390000e-01 3.658350e-01 4.899745e-01 2.517117e-01 1.955699e+00
2.400000e-01 3.661624e-01 4.919348e-01 2.515391e-01 1.964881e+00
2.410000e-01 3.664903e-01 4.939043e-01 2.513660e-01 1.974117e+00
2.420000e-01 3.668188e-01 4.958831e-01 2.511923e-01 1.983408e+00
2.430000e-01 3.671479e-01 4.978712e-01 2.510181e-01 1.992753e+00
2.440000e-01 3.674776e-01 4.998686e-01 2.508433e-01 2.002153e+00
2.450000e-01 3.678078e-01 5.018755e-01 2.506679e-01 2.011608e+00
2.460000e-01 3.681386e-01 5.038919e-01 2.504920e-01 2.021120e+00
2.470000e-01 3.684699e-01 5.059178e-01 2.503156e-01 2.030688e+00
2.480000e-01 3.688019e-01 5.079533e-01 2.501386e-01 2.040313e+00
2.490000e-01 3.691344e-01 5.099985e-01 2.499610e-01 2.049994e+00
2.500000e-01 3.694675e-01 5.120534e-01 2.497828e-01 2.059734e+00
2.510000e-01 3.698011e-01 5.141180e-01 2.496041e-01 2.069532e+00
2.520000e-01 3.701354e-01 5.161925e-01 2.494248e-01 2.079388e+00
2.530000e-01 3.704703e-01 5.182769e-01 2.492449e-01 2.089304e+00
2.540000e-01 3.708057e-01 5.203712e-01 2.490644e-01 2.099279e+00
2.550000e-01 3.711417e-01 5.224755e-01 2.488833e-01 2.109314e+00
2.560000e-01 3.714784e-01 5.245899e-01 2.487017e-01 2.119409e+00
2.570000e-01 3.718156e-01 5.267144e-01 2.485195e-01 2.129565e+00
2.580000e-01 3.721534e-01 5.288491e-01 2.483366e-01 2.139783e+00
2.590000e-01 3.724918e-01 5.309940e-01 2.481532e-01 2.150063e+00
2.600000e-01 3.728309e-01 5.331493e-01 2.479691e-01 2.160405e+00
2.610000e-01 3.731705e-01 5.353149e-01 2.477845e-01 2.170810e+00
2.620000e-01 3.735108e-01 5.374909e-01 2.475992e-01 2.181279e+00
2.630000e-01 3.738516e-01 5.396775e-01 2.474134e-01 2.191811e+00
2.640000e-01 3.741931e-01 5.418746e-01 2.472269e-01 2.202408e+00
2.650000e-01 3.745352e-01 5.440824e-01 2.470398e-01 2.213070e+00
2.660000e-01 3.748779e-01 5.463008e-01 2.468520e-01 2.223797e+00
2.670000e-01 3.752213e-01 5.485301e-01 2.466637e-01 2.234591e+00
2.680000e-01 3.755652e-01 5.507701e-01 2.464747e-01 2.245451e+00
2.690000e-01 3.759098e-01 5.530210e-01 2.462851e-01 2.256378e+00
2.700000e-01 3.762550e-01 5.552829e-01 2.460948e-01 2.267373e+00
2.710000e-01 3.766009e-01 5.575558e-01 2.459039e-01 2.278436e+00
2.720000e-01 3.769474e-01 5.598399e-01 2.457124e-01 2.289567e+00
2.730000e-01 3.772945e-01 5.621350e-01 2.455202e-01 2.300769e+00
2.740000e-01 3.776423e-01 5.644415e-01 2.453274e-01 2.312040e+00
2.750000e-01 3.779907e-01 5.667592e-01 2.451339e-01 2.323381e+00
2.760000e-01 3.783398e-01 5.690883e-01 2.449397e-01 2.334794e+00
2.770000e-01 3.786895e-01 5.714289e-01 2.447449e-01 2.346278e+00
2.780000e-01 3.790398e-01 5.737809e-01 2.445494e-01 2.357835e+00
2.790000e-01 3.793909e-01 5.761446e-01 2.443532e-01 2.369465e+00
2.800000e-01 3.797426e-01 5.785199e-01 2.441564e-01 2.381168e+00
2.810000e-01 3.800949e-01 5.809070e-01 2.439589e-01 2.392945e+00
2.820000e-01 3.804479e-01 5.833059e-01 2.437607e-01 2.404797e+00
2.830000e-01 3.808016e-01 5.857167e-01 2.435618e-01 2.416725e+00
2.840000e-01 3.811559e-01 5.881394e-01 2.433622e-01 2.428728e+00
2.850000e-01 3.815109e-01 5.905742e-01 2.431619e-01 2.440809e+00
2.860000e-01 3.818666e-01 5.930211e-01 2.429609e-01 2.452966e+00
2.870000e-01 3.822230e-01 5.954802e-01 2.427592e-01 2.465202e+00
2.880000e-01 3.825801e-01 5.979516e-01 2.425569e-01 2.477516e+00
2.890000e-01 3.829378e-01 6.004354e-01 2.423537e-01 2.489910e+00
2.900000e-01 3.832963e-01 6.029315e-01 2.421499e-01 2.502384e+00
2.910000e-01 3.836554e-01 6.054402e-01 2.419454e-01 2.514938e+00
2.920000e-01 3.840152e-01 6.079615e-01 2.417401e-01 2.527574e+00
2.930000e-01 3.843757e-01 6.104954e-01 2.415341e-01 2.540293e+00
2.940000e-01 3.847369e-01 6.130422e-01 2.413274e-01 2.553094e+00
2.950000e-01 3.850989e-01 6.156017e-01 2.411199e-01 2.565979e+00
2.960000e-01 3.854615e-01 6.181742e-01 2.409117e-01 2.578948e+00
2.970000e-01 3.858248e-01 6.207597e-01 2.407027e-01 2.592002e+00
2.980000e-01 3.861889e-01 6.233583e-01 2.404930e-01 2.605142e+00
2.990000e-01 3.865537e-01 6.259701e-01 2.402825e-01 2.618369e+00
3.000000e-01 3.869192e-01 6.285951e-01 2.400713e-01 2.631683e+00
3.010000e-01 3.872854e-01 6.312335e-01 2.398592e-01 2.645086e+00
3.020000e-01 3.876524e-01 6.338854e-01 2.396465e-01 2.658577e+00
3.030000e-01 3.880200e-01 6.365508e-01 2.394329e-01 2.672158e+00
3.040000e-01 3.883885e-01 6.392298e-01 2.392185e-01 2.685830e+00
3.050000e-01 3.887576e-01 6.419225e-01 2.390034e-01 2.699593e+00
3.060000e-01 3.891275e-01 6.446291e-01 2.387875e-01 2.713449e+00
3.070000e-01 3.894982e-01 6.473495e-01 2.385707e-01 2.727397e+00
3.080000e-01 3.898696e-01 6.500840e-01 2.383532e-01 2.741440e+00
3.090000e-01 3.902417e-01 6.528325e-01 2.381349e-01 2.755577e+00
3.100000e-01 3.906146e-01 6.555952e-01 2.379157e-01 2.769811e+00
3.110000e-01 3.909883e-01 6.583722e-01 2.376957e-01 2.784140e+00
3.120000e-01 3.913627e-01 6.611636e-01 2.374750e-01 2.798567e+00
3.130000e-01 3.917379e-01 6.639694e-01 2.372533e-01 2.813093e+00
3.140000e-01 3.921139e-01 6.667899e-01 2.370309e-01 2.827718e+00
3.150000e-01 3.924907e-01 6.696250e-01 2.368076e-01 2.842443e+00
3.160000e-01 3.928682e-01 6.724749e-01 2.365834e-01 2.857269e+00
3.170000e-01 3.932465e-01 6.753396e-01 2.363584e-01 2.872198e+00
3.180000e-01 3.936256e-01 6.782194e-01 2.361325e-01 2.887229e+00
3.190000e-01 3.940055e-01 6.811142e-01 2.359058e-01 2.902365e+00
3.200000e-01 3.943862e-01 6.840242e-01 2.356782e-01 2.917606e+00
3.210000e-01 3.947677e-01 6.869495e-01 2.354498e-01 2.932952e+00
3.220000e-01 3.951500e-01 6.898902e-01 2.352204e-01 2.948406e+00
3.230000e-01 3.955331e-01 6.928464e-01 2.349902e-01 2.963968e+00
3.240000e-01 3.959170e-01 6.958182e-01 2.347590e-01 2.979639e+00
3.250000e-01 3.963017e-01 6.988058e-01 2.345270e-01 2.995420e+00
3.260000e-01 3.966873e-01 7.018092e-01 2.342941e-01 3.011313e+00
3.270000e-01 3.970737e-01 7.048285e-01 2.340602e-01 3.027318e+00
3.280000e-01 3.974609e-01 7.078639e-01 2.338254e-01 3.043437e+00
3.290000e-01 3.978489e-01 7.109155e-01 2.335897e-01 3.059670e+00
3.300000e-01 3.982378e-01 7.139834e-01 2.333531e-01 3.076018e+00
3.310000e-01 3.986275e-01 7.170677e-01 2.331155e-01 3.092484e+00
3.320000e-01 3.990181e-01 7.201685e-01 2.328770e-01 3.109068e+00
3.330000e-01 3.994095e-01 7.232859e-01 2.326376e-01 3.125771e+00
3.340000e-01 3.998018e-01 7.264201e-01 2.323971e-01 3.142594e+00
3.350000e-01 4.001949e-01 7.295712e-01 2.321557e-01 3.159539e+00
3.360000e-01 4.005889e-01 7.327393e-01 2.319134e-01 3.176607e+00
3.370000e-01 4.009838e-01 7.359246e-01 2.316700e-01 3.193798e+00
3.380000e-01 4.013796e-01 7.391271e-01 2.314257e-01 3.211116e+00
3.390000e-01 4.017762e-01 7.423469e-01 2.311804e-01 3.228559e+00
3.400000e-01 4.021737e-01 7.455843e-01 2.309341e-01 3.246131e+00
3.410000e-01 4.025721e-01 7.488393e-01 2.306867e-01 3.263832e+00
3.420000e-01 4.029714e-01 7.521121e-01 2.304384e-01 3.281663e+00
3.430000e-01 4.033716e-01 7.554028e-01 2.301890e-01 3.299626e+00
3.440000e-01 4.037727e-01 7.587115e-01 2.299386e-01 3.317723e+00
3.450000e-01 4.041748e-01 7.620384e-01 2.296872e-01 3.335954e+00
3.460000e-01 4.045777e-01 7.653835e-01 2.294347e-01 3.354321e+00
3.470000e-01 4.049816e-01 7.687471e-01 2.291811e-01 3.372826e+00
3.480000e-01 4.053863e-01 7.721293e-01 2.289265e-01 3.391469e+00
