3,400000e-02 3,121374e-01 2,233316e-01 3,086933e-01 7,261817e-01
3,500000e-02 3,124996e-01 2,240592e-01 3,085442e-01 7,289016e-01
3,600000e-02 3,128621e-01 2,247895e-01 3,083948e-01 7,316341e-01
3,700000e-02 3,132251e-01 2,255225e-01 3,082449e-01 7,343791e-01
3,800000e-02 3,135884e-01 2,262582e-01 3,080946e-01 7,371368e-01
3,900000e-02 3,139520e-01 2,269968e-01 3,079439e-01 7,399072e-01
4,000000e-02 3,143160e-01 2,277381e-01 3,077928e-01 7,426903e-01
4,100000e-02 3,146804e-01 2,284822e-01 3,076412e-01 7,454864e-01
4,200000e-02 3,150452e-01 2,292291e-01 3,074893e-01 7,482954e-01
4,300000e-02 3,154103e-01 2,299788e-01 3,073369e-01 7,511174e-01
4,400000e-02 3,157757e-01 2,307313e-01 3,071841e-01 7,539526e-01
4,500000e-02 3,161416e-01 2,314867e-01 3,070309e-01 7,568009e-01
4,600000e-02 3,165078e-01 2,322450e-01 3,068772e-01 7,596625e-01
4,700000e-02 3,168744e-01 2,330061e-01 3,067232e-01 7,625374e-01
4,800000e-02 3,172414e-01 2,337701e-01 3,065687e-01 7,654257e-01
4,900000e-02 3,176087e-01 2,345369e-01 3,064137e-01 7,683276e-01
5,000000e-02 3,179764e-01 2,353067e-01 3,062584e-01 7,712430e-01
5,100000e-02 3,183445e-01 2,360795e-01 3,061026e-01 7,741721e-01
5,200000e-02 3,187129e-01 2,368551e-01 3,059463e-01 7,771149e-01
5,300000e-02 3,190818e-01 2,376337e-01 3,057897e-01 7,800716e-01
5,400000e-02 3,194510e-01 2,384153e-01 3,056326e-01 7,830422e-01
5,500000e-02 3,198206e-01 2,391998e-01 3,054750e-01 7,860268e-01
5,600000e-02 3,201905e-01 2,399874e-01 3,053170e-01 7,890255e-01
5,700000e-02 3,205609e-01 2,407779e-01 3,051586e-01 7,920383e-01
5,800000e-02 3,209316e-01 2,415715e-01 3,049997e-01 7,950655e-01
5,900000e-02 3,213027e-01 2,423681e-01 3,048404e-01 7,981069e-01
6,000000e-02 3,216742e-01 2,431677e-01 3,046806e-01 8,011628e-01
6,100000e-02 3,220461e-01 2,439704e-01 3,045204e-01 8,042333e-01
6,200000e-02 3,224183e-01 2,447762e-01 3,043597e-01 8,073183e-01
6,300000e-02 3,227910e-01 2,455851e-01 3,041986e-01 8,104181e-01
6,400000e-02 3,231640e-01 2,463971e-01 3,040370e-01 8,135327e-01
6,500000e-02 3,235374e-01 2,472122e-01 3,038749e-01 8,166621e-01
6,600000e-02 3,239112e-01 2,480304e-01 3,037124e-01 8,198065e-01
6,700000e-02 3,242854e-01 2,488518e-01 3,035494e-01 8,229660e-01
6,800000e-02 3,246600e-01 2,496764e-01 3,033860e-01 8,261407e-01
6,900000e-02 3,250350e-01 2,505041e-01 3,032221e-01 8,293307e-01
7,000000e-02 3,254104e-01 2,513351e-01 3,030577e-01 8,325360e-01
7,100000e-02 3,257862e-01 2,521692e-01 3,028929e-01 8,357567e-01
7,200000e-02 3,261623e-01 2,530066e-01 3,027276e-01 8,389931e-01
7,300000e-02 3,265389e-01 2,538472e-01 3,025618e-01 8,422450e-01
7,400000e-02 3,269159e-01 2,546911e-01 3,023955e-01 8,455128e-01
7,500000e-02 3,272932e-01 2,555383e-01 3,022288e-01 8,487964e-01
7,600000e-02 3,276710e-01 2,563887e-01 3,020616e-01 8,520959e-01
7,700000e-02 3,280491e-01 2,572425e-01 3,018938e-01 8,554115e-01
7,800000e-02 3,284277e-01 2,580996e-01 3,017257e-01 8,587432e-01
7,900000e-02 3,288067e-01 2,589600e-01 3,015570e-01 8,620913e-01
8,000000e-02 3,291860e-01 2,598238e-01 3,013878e-01 8,654556e-01
8,100000e-02 3,295658e-01 2,606910e-01 3,012182e-01 8,688365e-01
8,200000e-02 3,299460e-01 2,615615e-01 3,010480e-01 8,722339e-01
8,300000e-02 3,303266e-01 2,624355e-01 3,008774e-01 8,756480e-01
8,400000e-02 3,307076e-01 2,633128e-01 3,007063e-01 8,790789e-01
8,500000e-02 3,310890e-01 2,641937e-01 3,005346e-01 8,825267e-01
8,600000e-02 3,314708e-01 2,650779e-01 3,003625e-01 8,859916e-01
8,700000e-02 3,318530e-01 2,659657e-01 3,001898e-01 8,894735e-01
8,800000e-02 3,322357e-01 2,668569e-01 3,000167e-01 8,929727e-01
8,900000e-02 3,326187e-01 2,677517e-01 2,998431e-01 8,964892e-01
9,000000e-02 3,330022e-01 2,686499e-01 2,996689e-01 9,000231e-01
9,100000e-02 3,333861e-01 2,695517e-01 2,994942e-01 9,035747e-01
9,200000e-02 3,337704e-01 2,704571e-01 2,993190e-01 9,071439e-01
9,300000e-02 3,341551e-01 2,713661e-01 2,991433e-01 9,107309e-01
9,400000e-02 3,345403e-01 2,722786e-01 2,989671e-01 9,143359e-01
9,500000e-02 3,349258e-01 2,731948e-01 2,987904e-01 9,179589e-01
9,600000e-02 3,353118e-01 2,741145e-01 2,986131e-01 9,216000e-01
9,700000e-02 3,356983e-01 2,750380e-01 2,984353e-01 9,252594e-01
9,800000e-02 3,360851e-01 2,759651e-01 2,982570e-01 9,289373e-01
9,900000e-02 3,364724e-01 2,768959e-01 2,980781e-01 9,326336e-01
1,000000e-01 3,368601e-01 2,778304e-01 2,978988e-01 9,363486e-01
1,010000e-01 3,372482e-01 2,787686e-01 2,977189e-01 9,400824e-01
1,020000e-01 3,376368e-01 2,797106e-01 2,975384e-01 9,438350e-01
1,030000e-01 3,380257e-01 2,806563e-01 2,973574e-01 9,476067e-01
1,040000e-01 3,384152e-01 2,816059e-01 2,971759e-01 9,513976e-01
1,050000e-01 3,388050e-01 2,825592e-01 2,969938e-01 9,552077e-01
1,060000e-01 3,391953e-01 2,835163e-01 2,968112e-01 9,590372e-01
1,070000e-01 3,395860e-01 2,844773e-01 2,966280e-01 9,628863e-01
1,080000e-01 3,399772e-01 2,854421e-01 2,964443e-01 9,667551e-01
1,090000e-01 3,403688e-01 2,864108e-01 2,962600e-01 9,706436e-01
1,100000e-01 3,407609e-01 2,873834e-01 2,960751e-01 9,745521e-01
1,110000e-01 3,411534e-01 2,883600e-01 2,958897e-01 9,784807e-01
1,120000e-01 3,415463e-01 2,893404e-01 2,957038e-01 9,824295e-01
1,130000e-01 3,419397e-01 2,903249e-01 2,955172e-01 9,863987e-01
1,140000e-01 3,423335e-01 2,913133e-01 2,953301e-01 9,903884e-01
1,150000e-01 3,427278e-01 2,923057e-01 2,951425e-01 9,943987e-01
1,160000e-01 3,431225e-01 2,933021e-01 2,949542e-01 9,984298e-01
1,170000e-01 3,435177e-01 2,943026e-01 2,947654e-01 1,002482e+00
1,180000e-01 3,439133e-01 2,953071e-01 2,945760e-01 1,006555e+00
1,190000e-01 3,443094e-01 2,963157e-01 2,943861e-01 1,010649e+00
1,200000e-01 3,447059e-01 2,973284e-01 2,941955e-01 1,014765e+00
1,210000e-01 3,451029e-01 2,983453e-01 2,940044e-01 1,018902e+00
1,220000e-01 3,455004e-01 2,993663e-01 2,938126e-01 1,023061e+00
1,230000e-01 3,458983e-01 3,003915e-01 2,936203e-01 1,027242e+00
1,240000e-01 3,462966e-01 3,014208e-01 2,934274e-01 1,031444e+00
1,250000e-01 3,466955e-01 3,024544e-01 2,932339e-01 1,035669e+00
1,260000e-01 3,470948e-01 3,034922e-01 2,930398e-01 1,039916e+00
1,270000e-01 3,474945e-01 3,045343e-01 2,928450e-01 1,044186e+00
1,280000e-01 3,478948e-01 3,055806e-01 2,926497e-01 1,048478e+00
1,290000e-01 3,482955e-01 3,066313e-01 2,924538e-01 1,052793e+00
1,300000e-01 3,486966e-01 3,076862e-01 2,922572e-01 1,057130e+00
1,310000e-01 3,490983e-01 3,087456e-01 2,920601e-01 1,061491e+00
1,320000e-01 3,495004e-01 3,098093e-01 2,918623e-01 1,065875e+00
1,330000e-01 3,499030e-01 3,108774e-01 2,916639e-01 1,070283e+00
1,340000e-01 3,503060e-01 3,119499e-01 2,914648e-01 1,074714e+00
1,350000e-01 3,507096e-01 3,130268e-01 2,912652e-01 1,079169e+00
1,360000e-01 3,511136e-01 3,141083e-01 2,910649e-01 1,083648e+00
1,370000e-01 3,515181e-01 3,151942e-01 2,908640e-01 1,088151e+00
1,380000e-01 3,519231e-01 3,162846e-01 2,906624e-01 1,092678e+00
1,390000e-01 3,523285e-01 3,173796e-01 2,904602e-01 1,097230e+00
1,400000e-01 3,527345e-01 3,184791e-01 2,902574e-01 1,101806e+00
1,410000e-01 3,531409e-01 3,195832e-01 2,900539e-01 1,106407e+00
1,420000e-01 3,535478e-01 3,206920e-01 2,898498e-01 1,111034e+00
1,430000e-01 3,539553e-01 3,218053e-01 2,896450e-01 1,115685e+00
1,440000e-01 3,543632e-01 3,229234e-01 2,894396e-01 1,120362e+00
1,450000e-01 3,547716e-01 3,240461e-01 2,892335e-01 1,125064e+00
1,460000e-01 3,551805e-01 3,251736e-01 2,890267e-01 1,129792e+00
1,470000e-01 3,555899e-01 3,263057e-01 2,888193e-01 1,134546e+00
1,480000e-01 3,559998e-01 3,274427e-01 2,886112e-01 1,139326e+00
1,490000e-01 3,564102e-01 3,285844e-01 2,884024e-01 1,144133e+00
1,500000e-01 3,568211e-01 3,297310e-01 2,881930e-01 1,148966e+00
1,510000e-01 3,572325e-01 3,308824e-01 2,879829e-01 1,153825e+00
1,520000e-01 3,576444e-01 3,320387e-01 2,877720e-01 1,158712e+00
1,530000e-01 3,580568e-01 3,331999e-01 2,875605e-01 1,163626e+00
1,540000e-01 3,584697e-01 3,343660e-01 2,873484e-01 1,168567e+00
1,550000e-01 3,588832e-01 3,355371e-01 2,871355e-01 1,173536e+00
1,560000e-01 3,592971e-01 3,367131e-01 2,869219e-01 1,178532e+00
1,570000e-01 3,597116e-01 3,378942e-01 2,867076e-01 1,183557e+00
1,580000e-01 3,601266e-01 3,390803e-01 2,864927e-01 1,188609e+00
1,590000e-01 3,605421e-01 3,402715e-01 2,862770e-01 1,193690e+00
1,600000e-01 3,609581e-01 3,414677e-01 2,860606e-01 1,198800e+00
1,610000e-01 3,613747e-01 3,426691e-01 2,858434e-01 1,203938e+00
1,620000e-01 3,617917e-01 3,438757e-01 2,856256e-01 1,209106e+00
1,630000e-01 3,622093e-01 3,450874e-01 2,854071e-01 1,214303e+00
1,640000e-01 3,626275e-01 3,463043e-01 2,851878e-01 1,219529e+00
1,650000e-01 3,630461e-01 3,475265e-01 2,849677e-01 1,224785e+00
1,660000e-01 3,634653e-01 3,487539e-01 2,847470e-01 1,230071e+00
1,670000e-01 3,638850e-01 3,499867e-01 2,845255e-01 1,235388e+00
1,680000e-01 3,643053e-01 3,512248e-01 2,843033e-01 1,240735e+00
1,690000e-01 3,647261e-01 3,524682e-01 2,840803e-01 1,246112e+00
1,700000e-01 3,651474e-01 3,537171e-01 2,838565e-01 1,251520e+00
1,710000e-01 3,655693e-01 3,549713e-01 2,836321e-01 1,256960e+00
1,720000e-01 3,659918e-01 3,562310e-01 2,834068e-01 1,262431e+00
1,730000e-01 3,664147e-01 3,574962e-01 2,831808e-01 1,267934e+00
1,740000e-01 3,668383e-01 3,587670e-01 2,829540e-01 1,273468e+00
1,750000e-01 3,672623e-01 3,600432e-01 2,827265e-01 1,279035e+00
1,760000e-01 3,676870e-01 3,613251e-01 2,824981e-01 1,284635e+00
1,770000e-01 3,681121e-01 3,626126e-01 2,822690e-01 1,290267e+00
1,780000e-01 3,685379e-01 3,639057e-01 2,820391e-01 1,295932e+00
1,790000e-01 3,689642e-01 3,652045e-01 2,818084e-01 1,301630e+00
1,800000e-01 3,693911e-01 3,665090e-01 2,815770e-01 1,307362e+00
1,810000e-01 3,698185e-01 3,678193e-01 2,813447e-01 1,313127e+00
1,820000e-01 3,702465e-01 3,691353e-01 2,811116e-01 1,318927e+00
1,830000e-01 3,706750e-01 3,704572e-01 2,808777e-01 1,324761e+00
1,840000e-01 3,711042e-01 3,717849e-01 2,806430e-01 1,330630e+00
1,850000e-01 3,715339e-01 3,731185e-01 2,804075e-01 1,336533e+00
1,860000e-01 3,719642e-01 3,744580e-01 2,801712e-01 1,342472e+00
1,870000e-01 3,723950e-01 3,758035e-01 2,799340e-01 1,348446e+00
1,880000e-01 3,728265e-01 3,771550e-01 2,796960e-01 1,354456e+00
1,890000e-01 3,732585e-01 3,785125e-01 2,794572e-01 1,360502e+00
1,900000e-01 3,736911e-01 3,798761e-01 2,792175e-01 1,366585e+00
1,910000e-01 3,741243e-01 3,812457e-01 2,789770e-01 1,372704e+00
1,920000e-01 3,745581e-01 3,826215e-01 2,787356e-01 1,378860e+00
1,930000e-01 3,749924e-01 3,840035e-01 2,784934e-01 1,385054e+00
1,940000e-01 3,754274e-01 3,853917e-01 2,782503e-01 1,391285e+00
1,950000e-01 3,758630e-01 3,867861e-01 2,780064e-01 1,397554e+00
1,960000e-01 3,762991e-01 3,881869e-01 2,777616e-01 1,403862e+00
1,970000e-01 3,767359e-01 3,895939e-01 2,775159e-01 1,410208e+00
1,980000e-01 3,771733e-01 3,910074e-01 2,772693e-01 1,416593e+00
1,990000e-01 3,776112e-01 3,924272e-01 2,770218e-01 1,423017e+00
2,000000e-01 3,780498e-01 3,938535e-01 2,767735e-01 1,429481e+00
2,010000e-01 3,784890e-01 3,952862e-01 2,765242e-01 1,435985e+00
2,020000e-01 3,789288e-01 3,967255e-01 2,762741e-01 1,442530e+00
2,030000e-01 3,793693e-01 3,981714e-01 2,760230e-01 1,449114e+00
2,040000e-01 3,798103e-01 3,996238e-01 2,757710e-01 1,455740e+00
2,050000e-01 3,802520e-01 4,010829e-01 2,755181e-01 1,462408e+00
2,060000e-01 3,806943e-01 4,025487e-01 2,752643e-01 1,469117e+00
2,070000e-01 3,811372e-01 4,040212e-01 2,750096e-01 1,475868e+00
2,080000e-01 3,815808e-01 4,055005e-01 2,747539e-01 1,482662e+00
2,090000e-01 3,820250e-01 4,069866e-01 2,744973e-01 1,489498e+00
2,100000e-01 3,824698e-01 4,084796e-01 2,742397e-01 1,496378e+00
2,110000e-01 3,829153e-01 4,099794e-01 2,739812e-01 1,503302e+00
2,120000e-01 3,833614e-01 4,114863e-01 2,737217e-01 1,510269e+00
2,130000e-01 3,838081e-01 4,130001e-01 2,734612e-01 1,517281e+00
2,140000e-01 3,842555e-01 4,145209e-01 2,731998e-01 1,524338e+00
2,150000e-01 3,847036e-01 4,160488e-01 2,729374e-01 1,531440e+00
2,160000e-01 3,851523e-01 4,175839e-01 2,726740e-01 1,538588e+00
2,170000e-01 3,856017e-01 4,191261e-01 2,724096e-01 1,545781e+00
2,180000e-01 3,860517e-01 4,206755e-01 2,721443e-01 1,553021e+00
2,190000e-01 3,865024e-01 4,222322e-01 2,718779e-01 1,560309e+00
2,200000e-01 3,869537e-01 4,237962e-01 2,716105e-01 1,567643e+00
2,210000e-01 3,874057e-01 4,253676e-01 2,713421e-01 1,575025e+00
2,220000e-01 3,878584e-01 4,269463e-01 2,710727e-01 1,582456e+00
2,230000e-01 3,883118e-01 4,285326e-01 2,708022e-01 1,589935e+00
2,240000e-01 3,887658e-01 4,301263e-01 2,705307e-01 1,597464e+00
2,250000e-01 3,892206e-01 4,317276e-01 2,702582e-01 1,605042e+00
2,260000e-01 3,896760e-01 4,333365e-01 2,699846e-01 1,612670e+00
2,270000e-01 3,901321e-01 4,349530e-01 2,697099e-01 1,620348e+00
2,280000e-01 3,905889e-01 4,365772e-01 2,694342e-01 1,628078e+00
2,290000e-01 3,910464e-01 4,382092e-01 2,691574e-01 1,635859e+00
2,300000e-01 3,915046e-01 4,398490e-01 2,688796e-01 1,643692e+00
2,310000e-01 3,919635e-01 4,414967e-01 2,686006e-01 1,651578e+00
2,320000e-01 3,924230e-01 4,431523e-01 2,683206e-01 1,659516e+00
2,330000e-01 3,928834e-01 4,448158e-01 2,680394e-01 1,667508e+00
2,340000e-01 3,933444e-01 4,464874e-01 2,677572e-01 1,675555e+00
2,350000e-01 3,938061e-01 4,481670e-01 2,674738e-01 1,683655e+00
2,360000e-01 3,942685e-01 4,498548e-01 2,671893e-01 1,691811e+00
2,370000e-01 3,947317e-01 4,515507e-01 2,669037e-01 1,700023e+00
2,380000e-01 3,951956e-01 4,532549e-01 2,666170e-01 1,708291e+00
2,390000e-01 3,956602e-01 4,549674e-01 2,663291e-01 1,716615e+00
2,400000e-01 3,961256e-01 4,566883e-01 2,660400e-01 1,724997e+00
2,410000e-01 3,965917e-01 4,584175e-01 2,657498e-01 1,733437e+00
2,420000e-01 3,970585e-01 4,601552e-01 2,654584e-01 1,741935e+00
2,430000e-01 3,975261e-01 4,619015e-01 2,651658e-01 1,750492e+00
2,440000e-01 3,979945e-01 4,636563e-01 2,648720e-01 1,759109e+00
2,450000e-01 3,984636e-01 4,654198e-01 2,645771e-01 1,767786e+00
2,460000e-01 3,989334e-01 4,671920e-01 2,642809e-01 1,776524e+00
2,470000e-01 3,994040e-01 4,689729e-01 2,639835e-01 1,785323e+00
2,480000e-01 3,998754e-01 4,707627e-01 2,636849e-01 1,794185e+00
2,490000e-01 4,003475e-01 4,725614e-01 2,633851e-01 1,803109e+00
2,500000e-01 4,008204e-01 4,743691e-01 2,630840e-01 1,812097e+00
2,510000e-01 4,012941e-01 4,761857e-01 2,627817e-01 1,821148e+00
2,520000e-01 4,017686e-01 4,780115e-01 2,624781e-01 1,830265e+00
2,530000e-01 4,022438e-01 4,798464e-01 2,621732e-01 1,839446e+00
2,540000e-01 4,027199e-01 4,816905e-01 2,618671e-01 1,848694e+00
2,550000e-01 4,031967e-01 4,835438e-01 2,615596e-01 1,858009e+00
2,560000e-01 4,036743e-01 4,854066e-01 2,612509e-01 1,867391e+00
2,570000e-01 4,041528e-01 4,872787e-01 2,609409e-01 1,876842e+00
2,580000e-01 4,046320e-01 4,891604e-01 2,606296e-01 1,886361e+00
2,590000e-01 4,051121e-01 4,910516e-01 2,603169e-01 1,895950e+00
2,600000e-01 4,055930e-01 4,929524e-01 2,600029e-01 1,905609e+00
2,610000e-01 4,060747e-01 4,948629e-01 2,596875e-01 1,915340e+00
2,620000e-01 4,065572e-01 4,967832e-01 2,593708e-01 1,925142e+00
2,630000e-01 4,070405e-01 4,987133e-01 2,590527e-01 1,935017e+00
2,640000e-01 4,075247e-01 5,006533e-01 2,587333e-01 1,944966e+00
2,650000e-01 4,080097e-01 5,026034e-01 2,584124e-01 1,954989e+00
2,660000e-01 4,084956e-01 5,045634e-01 2,580902e-01 1,965087e+00
2,670000e-01 4,089823e-01 5,065337e-01 2,577665e-01 1,975261e+00
2,680000e-01 4,094699e-01 5,085141e-01 2,574414e-01 1,985512e+00
2,690000e-01 4,099583e-01 5,105048e-01 2,571149e-01 1,995841e+00
2,700000e-01 4,104476e-01 5,125059e-01 2,567869e-01 2,006248e+00
2,710000e-01 4,109378e-01 5,145174e-01 2,564575e-01 2,016735e+00
2,720000e-01 4,114288e-01 5,165395e-01 2,561266e-01 2,027302e+00
2,730000e-01 4,119207e-01 5,185722e-01 2,557942e-01 2,037950e+00
2,740000e-01 4,124135e-01 5,206155e-01 2,554604e-01 2,048681e+00
2,750000e-01 4,129072e-01 5,226696e-01 2,551250e-01 2,059494e+00
2,760000e-01 4,134018e-01 5,247346e-01 2,547881e-01 2,070392e+00
2,770000e-01 4,138973e-01 5,268106e-01 2,544497e-01 2,081375e+00
2,780000e-01 4,143937e-01 5,288975e-01 2,541097e-01 2,092443e+00
2,790000e-01 4,148910e-01 5,309956e-01 2,537682e-01 2,103599e+00
2,800000e-01 4,153893e-01 5,331048e-01 2,534251e-01 2,114843e+00
2,810000e-01 4,158884e-01 5,352254e-01 2,530804e-01 2,126176e+00
2,820000e-01 4,163885e-01 5,373573e-01 2,527342e-01 2,137599e+00
2,830000e-01 4,168895e-01 5,395007e-01 2,523863e-01 2,149114e+00
2,840000e-01 4,173915e-01 5,416557e-01 2,520368e-01 2,160720e+00
2,850000e-01 4,178944e-01 5,438223e-01 2,516856e-01 2,172421e+00
2,860000e-01 4,183983e-01 5,460007e-01 2,513329e-01 2,184216e+00
2,870000e-01 4,189031e-01 5,481909e-01 2,509784e-01 2,196106e+00
2,880000e-01 4,194089e-01 5,503930e-01 2,506223e-01 2,208093e+00
2,890000e-01 4,199157e-01 5,526072e-01 2,502644e-01 2,220179e+00
2,900000e-01 4,204234e-01 5,548336e-01 2,499049e-01 2,232364e+00
2,910000e-01 4,209321e-01 5,570721e-01 2,495436e-01 2,244649e+00
2,920000e-01 4,214418e-01 5,593230e-01 2,491806e-01 2,257036e+00
2,930000e-01 4,219526e-01 5,615863e-01 2,488158e-01 2,269526e+00
2,940000e-01 4,224643e-01 5,638622e-01 2,484493e-01 2,282121e+00
2,950000e-01 4,229770e-01 5,661507e-01 2,480810e-01 2,294821e+00
2,960000e-01 4,234908e-01 5,684520e-01 2,477108e-01 2,307628e+00
2,970000e-01 4,240056e-01 5,707662e-01 2,473389e-01 2,320544e+00
2,980000e-01 4,245214e-01 5,730933e-01 2,469651e-01 2,333569e+00
2,990000e-01 4,250383e-01 5,754335e-01 2,465894e-01 2,346705e+00
3,000000e-01 4,255562e-01 5,777868e-01 2,462119e-01 2,359955e+00
3,010000e-01 4,260751e-01 5,801535e-01 2,458325e-01 2,373318e+00
3,020000e-01 4,265952e-01 5,825336e-01 2,454512e-01 2,386797e+00
3,030000e-01 4,271162e-01 5,849273e-01 2,450679e-01 2,400392e+00
3,040000e-01 4,276384e-01 5,873346e-01 2,446827e-01 2,414107e+00
3,050000e-01 4,281617e-01 5,897557e-01 2,442956e-01 2,427942e+00
3,060000e-01 4,286860e-01 5,921907e-01 2,439064e-01 2,441899e+00
3,070000e-01 4,292115e-01 5,946396e-01 2,435153e-01 2,455979e+00
3,080000e-01 4,297381e-01 5,971028e-01 2,431221e-01 2,470184e+00
3,090000e-01 4,302657e-01 5,995802e-01 2,427269e-01 2,484516e+00
3,100000e-01 4,307946e-01 6,020720e-01 2,423297e-01 2,498977e+00
3,110000e-01 4,313245e-01 6,045783e-01 2,419303e-01 2,513568e+00
3,120000e-01 4,318556e-01 6,070993e-01 2,415289e-01 2,528292e+00
3,130000e-01 4,323878e-01 6,096351e-01 2,411253e-01 2,543149e+00
3,140000e-01 4,329212e-01 6,121858e-01 2,407196e-01 2,558143e+00
3,150000e-01 4,334558e-01 6,147516e-01 2,403117e-01 2,573274e+00
3,160000e-01 4,339916e-01 6,173326e-01 2,399016e-01 2,588545e+00
3,170000e-01 4,345285e-01 6,199289e-01 2,394893e-01 2,603958e+00
3,180000e-01 4,350666e-01 6,225407e-01 2,390748e-01 2,619515e+00
3,190000e-01 4,356060e-01 6,251681e-01 2,386580e-01 2,635217e+00
3,200000e-01 4,361466e-01 6,278113e-01 2,382389e-01 2,651068e+00
3,210000e-01 4,366883e-01 6,304704e-01 2,378175e-01 2,667069e+00
3,220000e-01 4,372314e-01 6,331457e-01 2,373938e-01 2,683222e+00
3,230000e-01 4,377756e-01 6,358371e-01 2,369677e-01 2,699530e+00
3,240000e-01 4,383212e-01 6,385449e-01 2,365393e-01 2,715995e+00
3,250000e-01 4,388680e-01 6,412693e-01 2,361084e-01 2,732619e+00
3,260000e-01 4,394161e-01 6,440104e-01 2,356751e-01 2,749405e+00
3,270000e-01 4,399654e-01 6,467683e-01 2,352394e-01 2,766355e+00
3,280000e-01 4,405161e-01 6,495433e-01 2,348011e-01 2,783472e+00
3,290000e-01 4,410681e-01 6,523355e-01 2,343604e-01 2,800758e+00
3,300000e-01 4,416214e-01 6,551451e-01 2,339171e-01 2,818216e+00
3,310000e-01 4,421760e-01 6,579722e-01 2,334712e-01 2,835848e+00
3,320000e-01 4,427320e-01 6,608170e-01 2,330227e-01 2,853658e+00
3,330000e-01 4,432893e-01 6,636797e-01 2,325716e-01 2,871647e+00
3,340000e-01 4,438480e-01 6,665605e-01 2,321178e-01 2,889820e+00
3,350000e-01 4,444081e-01 6,694596e-01 2,316614e-01 2,908178e+00
3,360000e-01 4,449695e-01 6,723771e-01 2,312022e-01 2,926726e+00
3,370000e-01 4,455324e-01 6,753133e-01 2,307402e-01 2,945465e+00
3,380000e-01 4,460967e-01 6,782683e-01 2,302755e-01 2,964399e+00
3,390000e-01 4,466625e-01 6,812423e-01 2,298079e-01 2,983532e+00
3,400000e-01 4,472296e-01 6,842356e-01 2,293375e-01 3,002866e+00
3,410000e-01 4,477983e-01 6,872483e-01 2,288642e-01 3,022405e+00
3,420000e-01 4,483684e-01 6,902807e-01 2,283879e-01 3,042152e+00
3,430000e-01 4,489400e-01 6,933329e-01 2,279087e-01 3,062111e+00
3,440000e-01 4,495130e-01 6,964052e-01 2,274265e-01 3,082286e+00
3,450000e-01 4,500876e-01 6,994977e-01 2,269412e-01 3,102680e+00
3,460000e-01 4,506638e-01 7,026108e-01 2,264529e-01 3,123296e+00
3,470000e-01 4,512415e-01 7,057446e-01 2,259615e-01 3,144140e+00
3,480000e-01 4,518207e-01 7,088994e-01 2,254669e-01 3,165214e+00
3,490000e-01 4,524015e-01 7,120753e-01 2,249691e-01 3,186524e+00
